GEO_ID,NAME,B25004_001E,B25004_001M,B25004_002E,B25004_002M,B25004_003E,B25004_003M,B25004_004E,B25004_004M,B25004_005E,B25004_005M,B25004_006E,B25004_006M,B25004_007E,B25004_007M,B25004_008E,B25004_008M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!For rent,Margin of Error!!Total!!For rent,"Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied",Estimate!!Total!!For sale only,Margin of Error!!Total!!For sale only,"Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use",Estimate!!Total!!For migrant workers,Margin of Error!!Total!!For migrant workers,Estimate!!Total!!Other vacant,Margin of Error!!Total!!Other vacant
1400000US36081152901,"Census Tract 1529.01, Queens County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36081152902,"Census Tract 1529.02, Queens County, New York",100,95,0,17,0,17,0,17,0,17,60,73,0,17,40,65
1400000US36081155101,"Census Tract 1551.01, Queens County, New York",342,174,0,12,0,12,15,25,19,27,91,78,0,12,217,153
1400000US36081155102,"Census Tract 1551.02, Queens County, New York",46,73,0,17,0,17,46,73,0,17,0,17,0,17,0,17
1400000US36081156700,"Census Tract 1567, Queens County, New York",8,13,0,12,0,12,0,12,0,12,0,12,0,12,8,13
1400000US36081157101,"Census Tract 1571.01, Queens County, New York",96,94,0,17,0,17,0,17,82,91,14,23,0,17,0,17
1400000US36081157102,"Census Tract 1571.02, Queens County, New York",27,28,0,12,0,12,8,12,0,12,0,12,0,12,19,24
1400000US36081157901,"Census Tract 1579.01, Queens County, New York",132,80,0,17,0,17,24,38,25,39,40,44,0,17,43,44
1400000US36081157902,"Census Tract 1579.02, Queens County, New York",28,27,0,12,0,12,0,12,0,12,8,14,0,12,20,23
1400000US36081157903,"Census Tract 1579.03, Queens County, New York",101,84,24,39,45,61,0,12,0,12,0,12,0,12,32,40
1400000US36081161700,"Census Tract 1617, Queens County, New York",32,51,0,12,0,12,0,12,0,12,0,12,0,12,32,51
1400000US36081162100,"Census Tract 1621, Queens County, New York",212,88,16,25,0,17,20,32,0,17,95,74,0,17,81,58
1400000US36081990100,"Census Tract 9901, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36083040100,"Census Tract 401, Rensselaer County, New York",252,109,0,12,0,12,0,12,0,12,36,54,0,12,216,102
1400000US36083040200,"Census Tract 402, Rensselaer County, New York",447,175,43,67,0,12,0,12,0,12,0,12,0,12,404,173
1400000US36083040300,"Census Tract 403, Rensselaer County, New York",178,106,73,74,0,12,24,38,25,41,0,12,0,12,56,52
1400000US36083040400,"Census Tract 404, Rensselaer County, New York",305,67,55,39,9,15,27,24,0,12,10,15,0,12,204,59
1400000US36083040500,"Census Tract 405, Rensselaer County, New York",149,59,38,35,0,12,15,19,0,12,0,12,0,12,96,52
1400000US36083040600,"Census Tract 406, Rensselaer County, New York",113,50,39,34,0,12,0,12,0,12,13,20,0,12,61,30
1400000US36083040700,"Census Tract 407, Rensselaer County, New York",571,168,68,77,0,17,0,17,32,51,44,55,0,17,427,152
1400000US36083040800,"Census Tract 408, Rensselaer County, New York",263,64,51,45,14,21,0,12,0,12,23,26,0,12,175,59
1400000US36083040900,"Census Tract 409, Rensselaer County, New York",295,101,24,30,22,33,23,39,0,12,51,46,0,12,175,82
1400000US36083041000,"Census Tract 410, Rensselaer County, New York",211,77,38,44,0,12,21,34,0,12,0,12,0,12,152,79
1400000US36083041100,"Census Tract 411, Rensselaer County, New York",165,95,66,65,32,51,31,50,0,17,0,17,0,17,36,41
1400000US36083041200,"Census Tract 412, Rensselaer County, New York",239,79,8,12,0,12,0,12,0,12,49,48,0,12,182,69
1400000US36083041300,"Census Tract 413, Rensselaer County, New York",247,119,26,42,32,44,0,17,0,17,26,40,0,17,163,98
1400000US36083041400,"Census Tract 414, Rensselaer County, New York",191,124,36,53,0,12,27,42,0,12,0,12,0,12,128,115
1400000US36083051500,"Census Tract 515, Rensselaer County, New York",192,97,44,51,0,12,0,12,0,12,21,34,0,12,127,96
1400000US36083051600,"Census Tract 516, Rensselaer County, New York",383,163,84,94,0,17,15,24,0,17,29,32,0,17,255,140
1400000US36083051701,"Census Tract 517.01, Rensselaer County, New York",175,92,0,12,0,12,30,47,10,16,10,16,0,12,125,88
1400000US36083051702,"Census Tract 517.02, Rensselaer County, New York",307,107,0,12,25,40,50,53,0,12,9,14,0,12,223,104
1400000US36083051800,"Census Tract 518, Rensselaer County, New York",236,120,0,17,0,17,46,66,0,17,0,17,0,17,190,110
1400000US36083051901,"Census Tract 519.01, Rensselaer County, New York",130,81,0,12,0,12,5,8,0,12,44,42,0,12,81,70
1400000US36083051902,"Census Tract 519.02, Rensselaer County, New York",46,51,0,12,0,12,0,12,0,12,0,12,0,12,46,51
1400000US36083052002,"Census Tract 520.02, Rensselaer County, New York",67,38,0,12,0,12,22,25,0,12,16,24,0,12,29,32
1400000US36083052003,"Census Tract 520.03, Rensselaer County, New York",79,68,0,12,0,12,11,17,0,12,0,12,0,12,68,66
1400000US36083052004,"Census Tract 520.04, Rensselaer County, New York",201,111,51,80,0,17,16,27,0,17,29,32,0,17,105,69
1400000US36083052101,"Census Tract 521.01, Rensselaer County, New York",341,79,0,12,0,12,0,12,0,12,302,77,0,12,39,38
1400000US36083052102,"Census Tract 521.02, Rensselaer County, New York",106,31,0,12,0,12,3,4,0,12,31,21,0,12,72,27
1400000US36083052103,"Census Tract 521.03, Rensselaer County, New York",370,70,45,37,0,12,12,18,4,6,187,60,0,12,122,53
1400000US36083052201,"Census Tract 522.01, Rensselaer County, New York",135,85,0,12,0,12,0,12,0,12,25,41,0,12,110,78
1400000US36083052203,"Census Tract 522.03, Rensselaer County, New York",281,162,0,17,0,17,0,17,0,17,166,129,0,17,115,114
1400000US36083052204,"Census Tract 522.04, Rensselaer County, New York",131,68,28,44,0,12,0,12,0,12,78,57,0,12,25,38
1400000US36083052301,"Census Tract 523.01, Rensselaer County, New York",88,67,26,42,26,41,8,13,0,12,28,45,0,12,0,12
1400000US36083052303,"Census Tract 523.03, Rensselaer County, New York",75,31,0,12,0,12,0,12,0,12,25,23,0,12,50,27
1400000US36083052304,"Census Tract 523.04, Rensselaer County, New York",52,41,0,17,25,29,0,17,10,16,9,15,0,17,8,15
1400000US36083052402,"Census Tract 524.02, Rensselaer County, New York",53,46,0,12,0,12,13,17,0,12,0,12,0,12,40,40
1400000US36083052403,"Census Tract 524.03, Rensselaer County, New York",123,88,0,17,0,17,0,17,0,17,43,70,0,17,80,64
1400000US36083052404,"Census Tract 524.04, Rensselaer County, New York",202,135,0,17,52,77,51,81,0,17,50,81,0,17,49,80
1400000US36083052501,"Census Tract 525.01, Rensselaer County, New York",132,104,0,17,0,17,0,17,0,17,0,17,34,53,98,93
1400000US36083052502,"Census Tract 525.02, Rensselaer County, New York",140,113,0,17,42,64,0,17,0,17,0,17,0,17,98,101
1400000US36083052503,"Census Tract 525.03, Rensselaer County, New York",78,36,0,12,0,12,11,18,0,12,3,5,0,12,64,37
1400000US36083052601,"Census Tract 526.01, Rensselaer County, New York",183,75,52,50,0,12,6,10,0,12,56,33,0,12,69,50
1400000US36083052602,"Census Tract 526.02, Rensselaer County, New York",98,36,12,14,8,12,8,12,0,12,0,12,0,12,70,33
1400000US36083052603,"Census Tract 526.03, Rensselaer County, New York",259,92,0,12,26,42,25,42,0,12,159,73,24,38,25,29
1400000US36085000300,"Census Tract 3, Richmond County, New York",173,66,47,30,0,12,71,47,20,23,25,23,0,12,10,17
1400000US36085000600,"Census Tract 6, Richmond County, New York",197,88,137,84,0,12,17,28,0,12,0,12,0,12,43,48
1400000US36085000700,"Census Tract 7, Richmond County, New York",175,143,47,76,0,17,0,17,0,17,10,19,0,17,118,124
1400000US36085000800,"Census Tract 8, Richmond County, New York",225,120,69,66,0,17,28,45,0,17,28,44,0,17,100,76
1400000US36085000900,"Census Tract 9, Richmond County, New York",182,66,65,45,0,12,26,30,13,20,26,29,0,12,52,41
1400000US36085001100,"Census Tract 11, Richmond County, New York",337,119,113,70,25,42,71,66,0,12,0,12,0,12,128,77
1400000US36085001700,"Census Tract 17, Richmond County, New York",121,49,49,32,13,20,24,26,0,12,0,12,0,12,35,33
1400000US36085001800,"Census Tract 18, Richmond County, New York",33,22,16,18,0,12,0,12,0,12,8,13,9,14,0,12
1400000US36085002001,"Census Tract 20.01, Richmond County, New York",42,49,0,12,0,12,0,12,0,12,24,40,0,12,18,30
1400000US36085002002,"Census Tract 20.02, Richmond County, New York",37,37,0,12,0,12,0,12,0,12,0,12,0,12,37,37
1400000US36085002100,"Census Tract 21, Richmond County, New York",324,127,79,70,0,12,37,41,67,48,8,13,0,12,133,82
1400000US36085002700,"Census Tract 27, Richmond County, New York",74,42,57,39,0,12,17,22,0,12,0,12,0,12,0,12
1400000US36085002900,"Census Tract 29, Richmond County, New York",277,114,94,66,0,12,16,26,38,45,18,30,0,12,111,57
1400000US36085003300,"Census Tract 33, Richmond County, New York",149,82,23,38,24,38,72,50,6,11,0,12,0,12,24,38
1400000US36085003600,"Census Tract 36, Richmond County, New York",104,59,49,42,18,28,21,22,0,12,5,9,0,12,11,18
1400000US36085003900,"Census Tract 39, Richmond County, New York",47,39,47,39,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36085004000,"Census Tract 40, Richmond County, New York",421,238,197,159,63,98,109,125,0,19,0,19,0,19,52,84
1400000US36085004700,"Census Tract 47, Richmond County, New York",116,82,0,12,0,12,29,46,29,45,0,12,0,12,58,64
1400000US36085005000,"Census Tract 50, Richmond County, New York",91,76,28,45,0,12,10,17,28,43,0,12,0,12,25,39
1400000US36085005900,"Census Tract 59, Richmond County, New York",42,48,0,12,0,12,0,12,0,12,0,12,0,12,42,48
1400000US36085006400,"Census Tract 64, Richmond County, New York",145,73,0,12,37,32,15,27,54,59,0,12,0,12,39,37
1400000US36085006700,"Census Tract 67, Richmond County, New York",180,62,51,55,8,13,0,12,0,12,25,39,0,12,96,56
1400000US36085007000,"Census Tract 70, Richmond County, New York",264,132,0,17,0,17,68,66,0,17,0,17,0,17,196,126
1400000US36085007400,"Census Tract 74, Richmond County, New York",187,92,84,65,0,12,18,27,19,32,18,31,0,12,48,48
1400000US36085007500,"Census Tract 75, Richmond County, New York",195,78,33,37,0,12,52,56,0,12,45,43,0,12,65,42
1400000US36085007700,"Census Tract 77, Richmond County, New York",105,44,54,34,0,12,9,14,0,12,0,12,0,12,42,29
1400000US36085008100,"Census Tract 81, Richmond County, New York",189,95,54,50,21,34,32,39,14,23,0,12,0,12,68,65
1400000US36085009601,"Census Tract 96.01, Richmond County, New York",128,93,0,12,0,12,27,42,35,48,0,12,0,12,66,66
1400000US36085009602,"Census Tract 96.02, Richmond County, New York",178,109,53,60,0,12,62,65,0,12,9,13,0,12,54,60
1400000US36085009700,"Census Tract 97, Richmond County, New York",93,72,29,45,6,10,9,15,0,12,0,12,0,12,49,57
1400000US36085010500,"Census Tract 105, Richmond County, New York",229,95,78,58,0,12,37,47,0,12,0,12,0,12,114,84
1400000US36085011201,"Census Tract 112.01, Richmond County, New York",106,97,38,63,0,17,0,17,0,17,32,52,0,17,36,58
1400000US36085011202,"Census Tract 112.02, Richmond County, New York",231,137,14,23,0,17,0,17,0,17,43,70,0,17,174,123
1400000US36085011401,"Census Tract 114.01, Richmond County, New York",93,70,36,56,0,12,15,26,21,32,21,33,0,12,0,12
1400000US36085011402,"Census Tract 114.02, Richmond County, New York",119,88,0,12,0,12,17,27,46,61,29,45,0,12,27,34
1400000US36085012100,"Census Tract 121, Richmond County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36085012200,"Census Tract 122, Richmond County, New York",104,78,51,57,0,12,53,58,0,12,0,12,0,12,0,12
1400000US36085012500,"Census Tract 125, Richmond County, New York",134,59,73,41,0,12,49,39,0,12,0,12,0,12,12,19
1400000US36085012804,"Census Tract 128.04, Richmond County, New York",173,101,31,46,0,12,50,54,0,12,0,12,0,12,92,75
1400000US36085012805,"Census Tract 128.05, Richmond County, New York",87,78,0,12,0,12,29,47,0,12,0,12,0,12,58,63
1400000US36085012806,"Census Tract 128.06, Richmond County, New York",181,147,140,132,0,17,41,64,0,17,0,17,0,17,0,17
1400000US36085013201,"Census Tract 132.01, Richmond County, New York",33,33,0,12,0,12,0,12,21,32,0,12,0,12,12,13
1400000US36085013203,"Census Tract 132.03, Richmond County, New York",215,135,49,77,0,17,0,17,51,81,0,17,0,17,115,95
1400000US36085013204,"Census Tract 132.04, Richmond County, New York",85,72,0,12,0,12,0,12,0,12,11,16,0,12,74,70
1400000US36085013301,"Census Tract 133.01, Richmond County, New York",83,51,63,45,0,12,0,12,0,12,0,12,0,12,20,26
1400000US36085013302,"Census Tract 133.02, Richmond County, New York",246,77,111,65,0,12,77,58,0,12,0,12,0,12,58,44
1400000US36085013400,"Census Tract 134, Richmond County, New York",76,66,0,12,0,12,0,12,0,12,0,12,0,12,76,66
1400000US36085013800,"Census Tract 138, Richmond County, New York",114,101,0,17,0,17,71,75,0,17,0,17,0,17,43,70
1400000US36085014100,"Census Tract 141, Richmond County, New York",109,57,35,31,0,12,0,12,26,32,6,9,0,12,42,40
1400000US36085014604,"Census Tract 146.04, Richmond County, New York",191,151,56,72,0,17,0,17,64,105,14,23,0,17,57,69
1400000US36085014605,"Census Tract 146.05, Richmond County, New York",55,54,0,12,0,12,28,45,17,28,10,15,0,12,0,12
1400000US36085014606,"Census Tract 146.06, Richmond County, New York",167,134,60,95,0,17,107,101,0,17,0,17,0,17,0,17
1400000US36085014607,"Census Tract 146.07, Richmond County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36085014608,"Census Tract 146.08, Richmond County, New York",125,89,36,56,0,12,0,12,19,25,0,12,0,12,70,75
1400000US36085014700,"Census Tract 147, Richmond County, New York",189,91,48,54,0,12,37,44,43,59,0,12,0,12,61,53
1400000US36085015100,"Census Tract 151, Richmond County, New York",224,129,0,17,0,17,0,17,34,55,90,99,0,17,100,105
1400000US36085015400,"Census Tract 154, Richmond County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36085015601,"Census Tract 156.01, Richmond County, New York",147,146,0,17,0,17,103,118,44,66,0,17,0,17,0,17
1400000US36085015602,"Census Tract 156.02, Richmond County, New York",86,61,0,12,0,12,37,43,0,12,0,12,0,12,49,53
1400000US36085015603,"Census Tract 156.03, Richmond County, New York",41,49,0,12,0,12,0,12,16,29,25,39,0,12,0,12
1400000US36085016901,"Census Tract 169.01, Richmond County, New York",73,55,45,47,0,12,0,12,6,18,0,12,0,12,22,37
1400000US36085017005,"Census Tract 170.05, Richmond County, New York",26,42,0,17,0,17,0,17,0,17,0,17,0,17,26,42
1400000US36085017007,"Census Tract 170.07, Richmond County, New York",146,81,0,17,0,17,61,67,20,34,58,65,0,17,7,18
1400000US36085017008,"Census Tract 170.08, Richmond County, New York",160,126,16,26,0,17,0,17,0,17,0,17,0,17,144,121
1400000US36085017009,"Census Tract 170.09, Richmond County, New York",104,70,0,12,10,15,0,12,54,72,22,21,0,12,18,20
1400000US36085017010,"Census Tract 170.10, Richmond County, New York",25,40,0,17,0,17,0,17,0,17,0,17,0,17,25,40
1400000US36085017011,"Census Tract 170.11, Richmond County, New York",105,76,22,35,0,12,0,12,0,12,7,12,0,12,76,59
1400000US36085017012,"Census Tract 170.12, Richmond County, New York",106,72,0,12,0,12,0,12,30,41,0,12,0,12,76,61
1400000US36085017300,"Census Tract 173, Richmond County, New York",61,44,50,41,0,12,0,12,0,12,0,12,0,12,11,18
1400000US36085017600,"Census Tract 176, Richmond County, New York",139,84,29,47,0,12,10,15,23,36,0,12,0,12,77,65
1400000US36085017700,"Census Tract 177, Richmond County, New York",325,170,24,51,0,17,72,90,0,17,0,17,0,17,229,152
1400000US36085018100,"Census Tract 181, Richmond County, New York",55,61,0,12,0,12,27,43,0,12,0,12,0,12,28,45
1400000US36085018701,"Census Tract 187.01, Richmond County, New York",29,26,0,12,0,12,11,17,0,12,0,12,0,12,18,20
1400000US36085018702,"Census Tract 187.02, Richmond County, New York",129,106,38,62,0,17,0,17,42,67,0,17,0,17,49,62
1400000US36085018901,"Census Tract 189.01, Richmond County, New York",169,123,52,81,0,17,41,50,0,17,0,17,0,17,76,86
1400000US36085018902,"Census Tract 189.02, Richmond County, New York",114,74,18,29,0,17,24,35,25,38,24,37,0,17,23,37
1400000US36085019700,"Census Tract 197, Richmond County, New York",31,33,18,28,0,12,13,20,0,12,0,12,0,12,0,12
1400000US36085019800,"Census Tract 198, Richmond County, New York",195,125,0,17,0,17,30,50,63,68,30,47,0,17,72,77
1400000US36085020100,"Census Tract 201, Richmond County, New York",91,59,0,12,0,12,40,42,0,12,6,10,0,12,45,40
1400000US36085020700,"Census Tract 207, Richmond County, New York",266,102,92,68,0,17,84,52,0,17,23,36,0,17,67,61
1400000US36085020801,"Census Tract 208.01, Richmond County, New York",63,81,47,75,0,17,16,27,0,17,0,17,0,17,0,17
1400000US36085020803,"Census Tract 208.03, Richmond County, New York",78,89,67,86,0,17,0,17,0,17,0,17,0,17,11,17
1400000US36085020804,"Census Tract 208.04, Richmond County, New York",63,54,32,40,0,17,0,17,0,17,0,17,0,17,31,38
1400000US36085021300,"Census Tract 213, Richmond County, New York",221,98,74,63,0,17,72,63,24,37,0,17,0,17,51,58
1400000US36085022300,"Census Tract 223, Richmond County, New York",168,60,18,21,0,12,7,13,0,12,12,19,0,12,131,51
1400000US36085022600,"Census Tract 226, Richmond County, New York",121,114,0,17,0,17,0,17,0,17,26,41,0,17,95,105
1400000US36085022800,"Census Tract 228, Richmond County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36085023100,"Census Tract 231, Richmond County, New York",107,60,37,41,0,12,43,48,0,12,0,12,0,12,27,34
1400000US36085023900,"Census Tract 239, Richmond County, New York",212,83,87,74,0,12,28,47,0,12,9,15,0,12,88,80
1400000US36085024401,"Census Tract 244.01, Richmond County, New York",64,76,64,76,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36085024402,"Census Tract 244.02, Richmond County, New York",72,69,0,12,0,12,34,49,0,12,0,12,0,12,38,47
1400000US36085024700,"Census Tract 247, Richmond County, New York",70,51,19,30,0,12,19,30,0,12,0,12,0,12,32,33
1400000US36085024800,"Census Tract 248, Richmond County, New York",91,62,53,57,0,12,0,12,0,12,20,33,0,12,18,18
1400000US36085025100,"Census Tract 251, Richmond County, New York",107,118,0,17,0,17,0,17,0,17,63,98,0,17,44,70
1400000US36085027301,"Census Tract 273.01, Richmond County, New York",79,69,29,48,0,12,11,24,29,46,0,12,0,12,10,15
1400000US36085027302,"Census Tract 273.02, Richmond County, New York",132,90,11,16,0,12,38,51,0,12,0,12,0,12,83,77
1400000US36085027702,"Census Tract 277.02, Richmond County, New York",29,48,0,17,0,17,0,17,0,17,29,48,0,17,0,17
1400000US36085027704,"Census Tract 277.04, Richmond County, New York",99,76,0,12,0,12,28,36,22,36,25,39,0,12,24,34
1400000US36085027705,"Census Tract 277.05, Richmond County, New York",80,65,0,17,0,17,24,34,0,17,0,17,0,17,56,60
1400000US36085027706,"Census Tract 277.06, Richmond County, New York",110,74,0,12,0,12,64,55,0,12,27,43,0,12,19,31
1400000US36085027900,"Census Tract 279, Richmond County, New York",52,38,14,22,0,12,38,34,0,12,0,12,0,12,0,12
1400000US36085029102,"Census Tract 291.02, Richmond County, New York",47,51,0,12,0,12,0,12,0,12,0,12,0,12,47,51
1400000US36085029103,"Census Tract 291.03, Richmond County, New York",69,76,35,56,0,17,0,17,0,17,34,54,0,17,0,17
1400000US36085029104,"Census Tract 291.04, Richmond County, New York",86,93,42,67,0,17,0,17,0,17,0,17,0,17,44,69
1400000US36085030301,"Census Tract 303.01, Richmond County, New York",97,74,24,40,0,17,0,17,24,34,49,55,0,17,0,17
1400000US36085030302,"Census Tract 303.02, Richmond County, New York",173,94,92,72,0,17,20,32,0,17,0,17,0,17,61,54
1400000US36085031901,"Census Tract 319.01, Richmond County, New York",152,82,67,71,0,12,15,25,15,25,0,12,0,12,55,49
1400000US36085031902,"Census Tract 319.02, Richmond County, New York",183,99,60,54,0,17,63,65,21,34,0,17,0,17,39,45
1400000US36085032300,"Census Tract 323, Richmond County, New York",71,50,24,25,0,12,35,34,0,12,0,12,0,12,12,19
1400000US36085990100,"Census Tract 9901, Richmond County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36087010101,"Census Tract 101.01, Rockland County, New York",126,98,0,17,0,17,42,61,0,17,10,16,0,17,74,79
1400000US36087010102,"Census Tract 101.02, Rockland County, New York",57,60,0,12,0,12,0,12,0,12,29,45,0,12,28,44
1400000US36087010200,"Census Tract 102, Rockland County, New York",236,97,98,69,0,12,23,37,62,58,0,12,0,12,53,51
1400000US36087010501,"Census Tract 105.01, Rockland County, New York",38,58,0,17,0,17,0,17,0,17,0,17,0,17,38,58
1400000US36087010502,"Census Tract 105.02, Rockland County, New York",268,146,62,82,51,78,92,103,0,17,63,80,0,17,0,17
1400000US36087010503,"Census Tract 105.03, Rockland County, New York",59,42,0,12,11,18,0,12,0,12,0,12,0,12,48,40
1400000US36087010601,"Census Tract 106.01, Rockland County, New York",22,35,0,12,0,12,0,12,0,12,0,12,0,12,22,35
1400000US36087010602,"Census Tract 106.02, Rockland County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36087010701,"Census Tract 107.01, Rockland County, New York",20,15,0,12,0,12,11,14,0,12,0,12,0,12,9,14
1400000US36087010702,"Census Tract 107.02, Rockland County, New York",63,42,14,22,0,12,0,12,0,12,7,11,0,12,42,35
1400000US36087010703,"Census Tract 107.03, Rockland County, New York",92,64,0,12,14,22,19,30,0,12,40,44,0,12,19,31
1400000US36087010801,"Census Tract 108.01, Rockland County, New York",66,55,0,12,0,12,50,52,0,12,16,21,0,12,0,12
1400000US36087010802,"Census Tract 108.02, Rockland County, New York",60,64,0,17,0,17,37,55,0,17,23,37,0,17,0,17
1400000US36087010803,"Census Tract 108.03, Rockland County, New York",102,66,53,40,0,17,0,17,22,35,0,17,0,17,27,42
1400000US36087010804,"Census Tract 108.04, Rockland County, New York",50,51,25,38,0,12,0,12,25,35,0,12,0,12,0,12
1400000US36087010901,"Census Tract 109.01, Rockland County, New York",77,66,0,12,24,36,23,35,0,12,0,12,0,12,30,48
1400000US36087010902,"Census Tract 109.02, Rockland County, New York",67,71,33,50,0,12,0,12,0,12,0,12,0,12,34,54
1400000US36087011000,"Census Tract 110, Rockland County, New York",30,26,0,12,0,12,0,12,11,16,0,12,0,12,19,20
1400000US36087011101,"Census Tract 111.01, Rockland County, New York",135,100,0,17,0,17,0,17,92,96,0,17,0,17,43,45
1400000US36087011102,"Census Tract 111.02, Rockland County, New York",167,134,54,84,0,17,96,104,0,17,0,17,0,17,17,28
1400000US36087011200,"Census Tract 112, Rockland County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36087011301,"Census Tract 113.01, Rockland County, New York",152,111,83,85,0,17,0,17,0,17,0,17,0,17,69,74
1400000US36087011302,"Census Tract 113.02, Rockland County, New York",89,59,25,38,0,17,0,17,0,17,0,17,0,17,64,60
1400000US36087011303,"Census Tract 113.03, Rockland County, New York",123,105,98,103,0,17,0,17,0,17,0,17,0,17,25,39
1400000US36087011401,"Census Tract 114.01, Rockland County, New York",49,53,0,12,0,12,0,12,0,12,0,12,0,12,49,53
1400000US36087011403,"Census Tract 114.03, Rockland County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36087011404,"Census Tract 114.04, Rockland County, New York",127,62,72,58,0,12,7,11,16,25,21,33,0,12,11,16
1400000US36087011405,"Census Tract 114.05, Rockland County, New York",70,72,23,35,0,12,35,55,0,12,12,17,0,12,0,12
1400000US36087011501,"Census Tract 115.01, Rockland County, New York",28,46,0,17,0,17,28,46,0,17,0,17,0,17,0,17
1400000US36087011502,"Census Tract 115.02, Rockland County, New York",41,63,0,17,0,17,0,17,0,17,41,63,0,17,0,17
1400000US36087011504,"Census Tract 115.04, Rockland County, New York",122,85,0,17,50,58,22,36,0,17,0,17,0,17,50,56
1400000US36087011505,"Census Tract 115.05, Rockland County, New York",17,22,4,6,0,12,0,12,0,12,0,12,0,12,13,20
1400000US36087011506,"Census Tract 115.06, Rockland County, New York",27,25,0,17,9,15,0,17,0,17,0,17,0,17,18,20
1400000US36087011601,"Census Tract 116.01, Rockland County, New York",55,42,0,12,0,12,0,12,0,12,9,16,0,12,46,38
1400000US36087011602,"Census Tract 116.02, Rockland County, New York",190,134,0,17,0,17,0,17,0,17,0,17,0,17,190,134
1400000US36087011603,"Census Tract 116.03, Rockland County, New York",82,76,0,17,0,17,0,17,31,50,0,17,0,17,51,57
1400000US36087011700,"Census Tract 117, Rockland County, New York",81,52,0,12,0,12,5,8,13,20,0,12,0,12,63,49
1400000US36087011800,"Census Tract 118, Rockland County, New York",47,18,5,9,5,7,6,8,13,11,6,10,6,9,6,9
1400000US36087011901,"Census Tract 119.01, Rockland County, New York",87,74,0,12,0,12,0,12,24,39,0,12,0,12,63,57
1400000US36087011902,"Census Tract 119.02, Rockland County, New York",151,112,33,49,0,12,29,48,0,12,30,49,0,12,59,64
1400000US36087012000,"Census Tract 120, Rockland County, New York",78,58,0,12,0,12,51,58,0,12,0,12,0,12,27,44
1400000US36087012101,"Census Tract 121.01, Rockland County, New York",135,98,0,17,46,67,6,13,0,17,56,64,0,17,27,40
1400000US36087012102,"Census Tract 121.02, Rockland County, New York",75,65,8,13,5,9,13,21,0,17,25,39,0,17,24,37
1400000US36087012103,"Census Tract 121.03, Rockland County, New York",117,71,8,12,0,17,0,17,0,17,8,11,0,17,101,69
1400000US36087012105,"Census Tract 121.05, Rockland County, New York",47,55,0,17,47,55,0,17,0,17,0,17,0,17,0,17
1400000US36087012106,"Census Tract 121.06, Rockland County, New York",35,34,13,22,13,21,0,12,0,12,0,12,0,12,9,14
1400000US36087012202,"Census Tract 122.02, Rockland County, New York",108,75,0,17,68,61,20,32,0,17,0,17,0,17,20,32
1400000US36087012203,"Census Tract 122.03, Rockland County, New York",133,60,53,39,46,38,0,12,0,12,9,14,0,12,25,27
1400000US36087012204,"Census Tract 122.04, Rockland County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36087012300,"Census Tract 123, Rockland County, New York",162,80,64,55,0,17,0,17,0,17,0,17,0,17,98,60
1400000US36087012401,"Census Tract 124.01, Rockland County, New York",157,90,52,42,15,24,24,40,0,12,0,12,0,12,66,69
1400000US36087012402,"Census Tract 124.02, Rockland County, New York",94,75,0,17,25,42,23,37,23,37,0,17,0,17,23,35
1400000US36087012501,"Census Tract 125.01, Rockland County, New York",45,41,0,17,0,17,6,10,0,17,26,33,0,17,13,15
1400000US36087012502,"Census Tract 125.02, Rockland County, New York",84,50,20,34,0,17,0,17,0,17,0,17,0,17,64,50
1400000US36087012600,"Census Tract 126, Rockland County, New York",166,111,0,17,37,60,14,23,0,17,0,17,0,17,115,97
1400000US36087012700,"Census Tract 127, Rockland County, New York",108,77,21,34,0,12,0,12,0,12,24,37,0,12,63,60
1400000US36087012800,"Census Tract 128, Rockland County, New York",107,116,0,17,0,17,52,77,0,17,55,89,0,17,0,17
1400000US36087013001,"Census Tract 130.01, Rockland County, New York",32,35,0,12,0,12,32,35,0,12,0,12,0,12,0,12
1400000US36087013002,"Census Tract 130.02, Rockland County, New York",27,43,0,17,0,17,0,17,0,17,0,17,0,17,27,43
